index,time,sleep,duration,overruns,count
8331,1711892696980247,9991,8,0,139
8332,1711892696990251,9990,9,0,140
8333,1711892697000255,9990,9,0,141
8334,1711892697010259,9991,8,0,142
8335,1711892697020263,9991,8,0,143
8336,1711892697030267,9990,9,0,144
8337,1711892697040270,9990,9,0,145
8338,1711892697050274,9990,9,0,146
8339,1711892697060278,9990,9,0,147
8340,1711892697070283,9990,9,0,148
8341,1711892697080287,9991,9,0,149
8342,1711892697090291,9990,9,0,150
8343,1711892697100294,9990,9,0,151
8344,1711892697110298,9990,9,0,152
8345,1711892697120302,9982,17,0,153
8346,1711892697130306,9990,9,0,154
8347,1711892697140310,9988,11,0,155
8348,1711892697150313,9990,9,0,156
8349,1711892697160317,9991,8,0,157
8350,1711892697170322,9990,9,0,158
8351,1711892697180326,9991,8,0,159
8352,1711892697190329,9990,9,0,160
8353,1711892697200333,9990,9,0,161
8354,1711892697210337,9990,9,0,162
8355,1711892697220340,9990,9,0,163
8356,1711892697230344,9990,9,0,164
8357,1711892697240348,9990,9,0,165
8358,1711892697250352,9990,9,0,166
8359,1711892697260355,9991,8,0,167
8360,1711892697270361,9986,13,0,168
8361,1711892697280364,9988,11,0,169
8362,1711892697290368,9990,9,0,170
8363,1711892697300372,9990,9,0,171
8364,1711892697310376,9990,9,0,172
8365,1711892697320380,9990,9,0,173
8366,1711892697330384,9990,9,0,174
8367,1711892697340387,9991,8,0,175
8368,1711892697350391,9990,9,0,176
8369,1711892697360395,9991,8,0,177
8370,1711892697370400,9990,9,0,178
8371,1711892697380404,9991,8,0,179
8372,1711892697390408,9990,9,0,180
8373,1711892697400412,9990,9,0,181
8374,1711892697410415,9991,9,0,182
8375,1711892697420419,9991,8,0,183
8376,1711892697430423,9991,8,0,184
8377,1711892697440426,9990,9,0,185
8378,1711892697450430,9990,9,0,186
8379,1711892697460434,9990,9,0,187
8380,1711892697470438,9990,9,0,188
8381,1711892697480442,9991,8,0,189
8382,1711892697490446,9990,9,0,190
8383,1711892697500450,9990,9,0,191
8384,1711892697510454,9990,9,0,192
8385,1711892697520458,9990,9,0,193
8386,1711892697530462,9990,9,0,194
8387,1711892697540466,9991,8,0,195
8388,1711892697550469,9990,9,0,196
8389,1711892697560473,9990,9,0,197
8390,1711892697570479,9990,9,0,198
8391,1711892697580483,9991,8,0,199
8392,1711892697590487,9990,9,0,200
8393,1711892697600491,9990,9,0,201
8394,1711892697610495,9990,9,0,202
8395,1711892697620499,9990,9,0,203
8396,1711892697630503,9990,9,0,204
8397,1711892697640506,9990,9,0,205
8398,1711892697650510,9990,9,0,206
8399,1711892697660514,9990,9,0,207
8400,1711892697670519,9990,9,0,208
8401,1711892697680523,9991,8,0,209
8402,1711892697690527,9990,9,0,210
8403,1711892697700531,9990,9,0,211
8404,1711892697710535,9990,9,0,212
8405,1711892697720539,9990,9,0,213
8406,1711892697730543,9990,9,0,214
8407,1711892697740547,9990,9,0,215
8408,1711892697750551,9990,9,0,216
8409,1711892697760555,9990,9,0,217
8410,1711892697770560,9990,9,0,218
8411,1711892697780564,9991,8,0,219
8412,1711892697790568,9990,9,0,220
8413,1711892697800572,9990,9,0,221
8414,1711892697810576,9990,9,0,222
8415,1711892697820580,9990,9,0,223
8416,1711892697830584,9990,9,0,224
8417,1711892697840588,9990,9,0,225
8418,1711892697850592,9990,9,0,226
8419,1711892697860595,9990,9,0,227
8420,1711892697870601,9990,9,0,228
8421,1711892697880605,9991,8,0,229
8422,1711892697890609,9990,9,0,230
8423,1711892697900613,9990,10,0,231
8424,1711892697910617,9990,9,0,232
8425,1711892697920621,9990,9,0,233
8426,1711892697930625,9991,8,0,234
8427,1711892697940629,9990,9,0,235
8428,1711892697950633,9990,9,0,236
8429,1711892697960637,9990,9,0,237
8430,1711892697970642,9990,9,0,238
8431,1711892697980646,9991,8,0,239
8432,1711892697990650,9990,9,0,240
8433,1711892698000654,9990,9,0,241
8434,1711892698010658,9990,9,0,242
8435,1711892698020662,9990,9,0,243
8436,1711892698030667,9990,9,0,244
8437,1711892698040671,9989,10,0,245
8438,1711892698050675,9990,9,0,246
8439,1711892698060679,9990,9,0,247
8440,1711892698070684,9990,9,0,248
8441,1711892698080688,9991,8,0,249
8442,1711892698090692,9990,9,0,250
8443,1711892698100696,9990,9,0,251
8444,1711892698110699,9990,9,0,252
8445,1711892698120703,9990,9,0,253
8446,1711892698130707,9990,9,0,254
8447,1711892698140710,9990,9,0,255
8448,1711892698150714,9990,9,0,0
8449,1711892698160718,9990,9,0,1
8450,1711892698170729,9989,10,0,2
8451,1711892698180734,9985,14,0,3
8452,1711892698190739,9990,10,0,4
8453,1711892698200742,9990,9,0,5
8454,1711892698210746,9990,9,0,6
8455,1711892698220750,9990,9,0,7
8456,1711892698230754,9990,9,0,8
8457,1711892698240757,9990,9,0,9
8458,1711892698250761,9990,9,0,10
8459,1711892698260765,9990,9,0,11
8460,1711892698270770,9990,9,0,12
8461,1711892698280774,9990,9,0,13
8462,1711892698290779,9990,9,0,14
8463,1711892698300782,9990,9,0,15
8464,1711892698310786,9990,9,0,16
8465,1711892698320790,9990,9,0,17
8466,1711892698330793,9990,9,0,18
8467,1711892698340797,9990,9,0,19
8468,1711892698350801,9990,9,0,20
8469,1711892698360805,9990,9,0,21
8470,1711892698370810,9990,9,0,22
8471,1711892698380814,9990,9,0,23
8472,1711892698390817,9990,9,0,24
8473,1711892698400821,9990,9,0,25
8474,1711892698410825,9990,9,0,26
8475,1711892698420828,9990,9,0,27
8476,1711892698430832,9990,9,0,28
8477,1711892698440836,9990,9,0,29
8478,1711892698450839,9990,9,0,30
8479,1711892698460843,9990,9,0,31
8480,1711892698470848,9990,9,0,32
8481,1711892698480852,9991,8,0,33
8482,1711892698490855,9990,9,0,34
8483,1711892698500859,9990,9,0,35
8484,1711892698510863,9990,9,0,36
8485,1711892698520866,9990,9,0,37
8486,1711892698530870,9990,9,0,38
8487,1711892698540874,9990,9,0,39
8488,1711892698550878,9990,9,0,40
8489,1711892698560882,9990,9,0,41
8490,1711892698570887,9990,9,0,42
8491,1711892698580891,9990,9,0,43
8492,1711892698590895,9990,9,0,44
8493,1711892698600899,9990,9,0,45
8494,1711892698610903,9990,9,0,46
8495,1711892698620907,9990,9,0,47
8496,1711892698630911,9990,9,0,48
8497,1711892698640915,9990,9,0,49
8498,1711892698650919,9990,9,0,50
8499,1711892698660923,9990,9,0,51
8500,1711892698670928,9990,9,0,52
8501,1711892698680932,9991,8,0,53
8502,1711892698690936,9990,9,0,54
8503,1711892698700940,9990,9,0,55
8504,1711892698710943,9990,9,0,56
8505,1711892698720947,9990,9,0,57
8506,1711892698730951,9990,9,0,58
8507,1711892698740956,9990,9,0,59
8508,1711892698750959,9990,9,0,60
8509,1711892698760963,9990,9,0,61
8510,1711892698770968,9990,9,0,62
8511,1711892698780972,9991,8,0,63
8512,1711892698790976,9990,9,0,64
8513,1711892698800980,9990,9,0,65
8514,1711892698810984,9990,9,0,66
8515,1711892698820988,9990,9,0,67
8516,1711892698830992,9990,9,0,68
8517,1711892698840996,9990,9,0,69
8518,1711892698851000,9990,9,0,70
8519,1711892698861004,9990,9,0,71
8520,1711892698871009,9990,9,0,72
8521,1711892698881013,9991,8,0,73
8522,1711892698891017,9990,9,0,74
8523,1711892698901021,9990,9,0,75
8524,1711892698911025,9990,9,0,76
8525,1711892698921028,9990,9,0,77
8526,1711892698931032,9990,9,0,78
8527,1711892698941036,9990,9,0,79
8528,1711892698951040,9990,9,0,80
8529,1711892698961044,9990,9,0,81
8530,1711892698971049,9990,9,0,82
8531,1711892698981053,9991,8,0,83
8532,1711892698991057,9990,9,0,84
8533,1711892699001061,9990,9,0,85
8534,1711892699011065,9990,9,0,86
8535,1711892699021069,9990,9,0,87
8536,1711892699031073,9989,10,0,88
8537,1711892699041077,9990,9,0,89
8538,1711892699051080,9990,9,0,90
8539,1711892699061084,9990,9,0,91
8540,1711892699071089,9990,9,0,92
8541,1711892699081093,9990,9,0,93
8542,1711892699091096,9990,9,0,94
8543,1711892699101100,9990,9,0,95
8544,1711892699111104,9990,9,0,96
8545,1711892699121108,9990,9,0,97
8546,1711892699131112,9990,9,0,98
8547,1711892699141115,9990,9,0,99
8548,1711892699151119,9990,9,0,100
8549,1711892699161123,9990,9,0,101
8550,1711892699171128,9990,9,0,102
8551,1711892699181132,9991,8,0,103
8552,1711892699191136,9990,9,0,104
8553,1711892699201139,9990,9,0,105
8554,1711892699211143,9990,9,0,106
8555,1711892699221147,9991,9,0,107
8556,1711892699231150,9990,9,0,108
8557,1711892699241154,9990,9,0,109
8558,1711892699251158,9990,9,0,110
8559,1711892699261161,9990,9,0,111
8560,1711892699271166,9990,9,0,112
8561,1711892699281170,9991,8,0,113
8562,1711892699291174,9990,9,0,114
8563,1711892699301178,9990,9,0,115
8564,1711892699311181,9990,9,0,116
8565,1711892699321185,9990,9,0,117
8566,1711892699331189,9990,9,0,118
8567,1711892699341192,9990,9,0,119
8568,1711892699351196,9990,9,0,120
8569,1711892699361200,9990,9,0,121
8570,1711892699371205,9990,9,0,122
8571,1711892699381209,9991,8,0,123
8572,1711892699391212,9990,9,0,124
8573,1711892699401216,9990,9,0,125
8574,1711892699411220,9990,9,0,126
8575,1711892699421223,9990,9,0,127
8576,1711892699431227,9990,9,0,128
8577,1711892699441231,9990,9,0,129
8578,1711892699451234,9990,9,0,130
8579,1711892699461238,9990,9,0,131
8580,1711892699471243,9990,9,0,132
8581,1711892699481247,9991,8,0,133
8582,1711892699491250,9990,9,0,134
8583,1711892699501254,9990,9,0,135
8584,1711892699511258,9990,9,0,136
8585,1711892699521261,9991,9,0,137
8586,1711892699531265,9990,9,0,138
8587,1711892699541269,9990,9,0,139
8588,1711892699551273,9990,9,0,140
8589,1711892699561277,9990,9,0,141
8590,1711892699571282,9990,9,0,142
8591,1711892699581286,9990,9,0,143
8592,1711892699591290,9990,9,0,144
8593,1711892699601294,9990,9,0,145
8594,1711892699611298,9990,9,0,146
8595,1711892699621302,9990,9,0,147
8596,1711892699631306,9990,9,0,148
8597,1711892699641310,9990,9,0,149
8598,1711892699651314,9990,9,0,150
8599,1711892699661318,9990,9,0,151
8600,1711892699671328,9990,9,0,152
8601,1711892699681333,9985,14,0,153
8602,1711892699691337,9989,10,0,154
8603,1711892699701341,9990,9,0,155
8604,1711892699711345,9990,9,0,156
8605,1711892699721349,9990,9,0,157
8606,1711892699731353,9990,9,0,158
8607,1711892699741357,9990,9,0,159
8608,1711892699751361,9990,9,0,160
8609,1711892699761365,9990,9,0,161
8610,1711892699771371,9990,9,0,162
8611,1711892699781375,9990,9,0,163
8612,1711892699791379,9990,9,0,164
8613,1711892699801383,9990,9,0,165
8614,1711892699811387,9990,9,0,166
8615,1711892699821391,9990,9,0,167
8616,1711892699831395,9990,9,0,168
8617,1711892699841399,9990,9,0,169
8618,1711892699851403,9990,9,0,170
8619,1711892699861407,9990,9,0,171
8620,1711892699871412,9990,9,0,172
8621,1711892699881416,9991,8,0,173
8622,1711892699891420,9990,9,0,174
8623,1711892699901424,9990,9,0,175
8624,1711892699911428,9990,9,0,176
8625,1711892699921431,9990,9,0,177
8626,1711892699931435,9990,9,0,178
8627,1711892699941439,9990,9,0,179
8628,1711892699951443,9990,9,0,180
8629,1711892699961447,9990,9,0,181
8630,1711892699971452,9990,9,0,182
8631,1711892699981456,9990,9,0,183
8632,1711892699991460,9990,9,0,184
8633,1711892700001464,9990,9,0,185
8634,1711892700011468,9990,9,0,186
8635,1711892700021472,9990,9,0,187
8636,1711892700031476,9990,9,0,188
8637,1711892700041480,9990,9,0,189
8638,1711892700051484,9990,9,0,190
8639,1711892700061488,9990,9,0,191
8640,1711892700071493,9990,9,0,192
8641,1711892700081497,9991,8,0,193
8642,1711892700091501,9990,9,0,194
8643,1711892700101504,9990,9,0,195
8644,1711892700111508,9990,9,0,196
8645,1711892700121512,9990,9,0,197
8646,1711892700131515,9990,9,0,198
8647,1711892700141519,9990,9,0,199
8648,1711892700151523,9990,9,0,200
8649,1711892700161527,9990,9,0,201
8650,1711892700171532,9990,9,0,202
8651,1711892700181536,9990,9,0,203
8652,1711892700191540,9990,9,0,204
8653,1711892700201544,9990,9,0,205
8654,1711892700211548,9990,9,0,206
8655,1711892700221552,9990,9,0,207
8656,1711892700231555,9990,9,0,208
8657,1711892700241559,9990,9,0,209
8658,1711892700251563,9990,9,0,210
8659,1711892700261566,9990,9,0,211
8660,1711892700271571,9990,9,0,212
8661,1711892700281575,9991,8,0,213
8662,1711892700291579,9990,9,0,214
8663,1711892700301582,9990,9,0,215
8664,1711892700311586,9990,9,0,216
8665,1711892700321590,9990,9,0,217
8666,1711892700331593,9990,9,0,218
8667,1711892700341597,9990,9,0,219
8668,1711892700351601,9990,9,0,220
8669,1711892700361604,9990,9,0,221
8670,1711892700371609,9990,9,0,222
8671,1711892700381613,9991,8,0,223
8672,1711892700391617,9990,9,0,224
8673,1711892700401621,9990,9,0,225
8674,1711892700411625,9990,9,0,226
8675,1711892700421628,9990,9,0,227
8676,1711892700431632,9990,9,0,228
8677,1711892700441636,9990,9,0,229
8678,1711892700451639,9990,9,0,230
8679,1711892700461643,9990,9,0,231
8680,1711892700471648,9990,9,0,232
8681,1711892700481652,9991,8,0,233
8682,1711892700491655,9990,9,0,234
8683,1711892700501659,9990,9,0,235
8684,1711892700511663,9990,9,0,236
8685,1711892700521666,9990,9,0,237
8686,1711892700531670,9990,9,0,238
8687,1711892700541674,9990,9,0,239
8688,1711892700551678,9990,9,0,240
8689,1711892700561682,9990,9,0,241
8690,1711892700571688,9990,9,0,242
8691,1711892700581692,9990,9,0,243
8692,1711892700591696,9990,9,0,244
8693,1711892700601699,9990,9,0,245
8694,1711892700611703,9990,9,0,246
8695,1711892700621707,9990,9,0,247
8696,1711892700631711,9990,9,0,248
8697,1711892700641714,9990,9,0,249
8698,1711892700651718,9990,9,0,250
8699,1711892700661722,9990,9,0,251
8700,1711892700671727,9990,9,0,252
8701,1711892700681731,9991,8,0,253
8702,1711892700691735,9990,9,0,254
8703,1711892700701738,9990,9,0,255
8704,1711892700711742,9981,18,0,0
8705,1711892700721746,9990,9,0,1
8706,1711892700731750,9990,9,0,2
8707,1711892700741753,9990,9,0,3
8708,1711892700751759,9990,9,0,4
8709,1711892700761767,9987,12,0,5
8710,1711892700771773,9986,13,0,6
8711,1711892700781777,9990,9,0,7
8712,1711892700791782,9990,9,0,8
8713,1711892700801786,9990,9,0,9
8714,1711892700811790,9990,9,0,10
8715,1711892700821793,9990,9,0,11
8716,1711892700831797,9990,9,0,12
8717,1711892700841801,9990,9,0,13
8718,1711892700851805,9990,9,0,14
8719,1711892700861809,9990,9,0,15
8720,1711892700871815,9990,9,0,16
8721,1711892700881819,9991,8,0,17
8722,1711892700891822,9990,9,0,18
8723,1711892700901826,9990,9,0,19
8724,1711892700911830,9990,9,0,20
8725,1711892700921834,9990,9,0,21
8726,1711892700931838,9990,9,0,22
8727,1711892700941842,9990,9,0,23
8728,1711892700951846,9990,9,0,24
8729,1711892700961850,9990,9,0,25
8730,1711892700971855,9990,9,0,26
8731,1711892700981859,9991,8,0,27
8732,1711892700991863,9990,9,0,28
8733,1711892701001867,9990,9,0,29
8734,1711892701011871,9990,9,0,30
8735,1711892701021875,9990,9,0,31
8736,1711892701031879,9990,9,0,32
8737,1711892701041883,9990,9,0,33
8738,1711892701051887,9990,9,0,34
8739,1711892701061891,9990,9,0,35
8740,1711892701071896,9990,9,0,36
8741,1711892701081900,9991,8,0,37
8742,1711892701091904,9990,9,0,38
8743,1711892701101907,9990,9,0,39
8744,1711892701111911,9990,9,0,40
8745,1711892701121915,9990,9,0,41
8746,1711892701131918,9990,9,0,42
8747,1711892701141922,9990,9,0,43
8748,1711892701151926,9990,9,0,44
8749,1711892701161930,9990,9,0,45
8750,1711892701171936,9990,9,0,46
8751,1711892701181944,9989,10,0,47
8752,1711892701191948,9983,16,0,48
8753,1711892701201952,9990,9,0,49
8754,1711892701211956,9990,9,0,50
8755,1711892701221960,9990,9,0,51
8756,1711892701231963,9990,9,0,52
8757,1711892701241967,9990,9,0,53
8758,1711892701251971,9990,9,0,54
8759,1711892701261974,9990,9,0,55
8760,1711892701271980,9990,9,0,56
8761,1711892701281984,9990,9,0,57
8762,1711892701291988,9990,9,0,58
8763,1711892701301992,9990,9,0,59
8764,1711892701311995,9990,9,0,60
8765,1711892701321999,9990,9,0,61
8766,1711892701332003,9990,9,0,62
8767,1711892701342006,9990,9,0,63
8768,1711892701352010,9990,9,0,64
8769,1711892701362014,9990,9,0,65
8770,1711892701372019,9990,9,0,66
8771,1711892701382023,9990,9,0,67
8772,1711892701392027,9990,9,0,68
8773,1711892701402030,9990,9,0,69
8774,1711892701412034,9990,9,0,70
8775,1711892701422037,9990,9,0,71
8776,1711892701432042,9990,9,0,72
8777,1711892701442045,9990,9,0,73
8778,1711892701452049,9990,9,0,74
8779,1711892701462053,9990,9,0,75
8780,1711892701472058,9990,9,0,76
8781,1711892701482062,9991,8,0,77
8782,1711892701492065,9990,9,0,78
8783,1711892701502069,9990,9,0,79
8784,1711892701512073,9990,9,0,80
8785,1711892701522076,9990,9,0,81
8786,1711892701532080,9990,9,0,82
8787,1711892701542084,9990,9,0,83
8788,1711892701552088,9990,9,0,84
8789,1711892701562092,9990,9,0,85
8790,1711892701572098,9990,9,0,86
8791,1711892701582102,9991,8,0,87
8792,1711892701592106,9990,9,0,88
8793,1711892701602110,9990,9,0,89
8794,1711892701612113,9990,9,0,90
8795,1711892701622117,9990,9,0,91
8796,1711892701632121,9990,9,0,92
8797,1711892701642125,9990,9,0,93
8798,1711892701652129,9990,9,0,94
8799,1711892701662132,9990,9,0,95
8800,1711892701672137,9990,9,0,96
8801,1711892701682141,9991,8,0,97
8802,1711892701692145,9990,9,0,98
8803,1711892701702149,9990,9,0,99
8804,1711892701712153,9990,9,0,100
8805,1711892701722156,9988,11,0,101
8806,1711892701732160,9990,9,0,102
8807,1711892701742164,9990,9,0,103
8808,1711892701752168,9990,9,0,104
8809,1711892701762172,9990,9,0,105
8810,1711892701772177,9990,9,0,106
8811,1711892701782180,9991,8,0,107
8812,1711892701792184,9990,9,0,108
8813,1711892701802188,9990,9,0,109
8814,1711892701812192,9990,9,0,110
8815,1711892701822196,9990,9,0,111
8816,1711892701832200,9990,9,0,112
8817,1711892701842204,9990,9,0,113
8818,1711892701852208,9990,9,0,114
8819,1711892701862211,9990,9,0,115
8820,1711892701872216,9990,9,0,116
8821,1711892701882220,9991,8,0,117
8822,1711892701892224,9990,9,0,118
8823,1711892701902228,9990,9,0,119
8824,1711892701912233,9990,9,0,120
8825,1711892701922240,9988,11,0,121
8826,1711892701932244,9988,11,0,122
8827,1711892701942248,9990,9,0,123
8828,1711892701952252,9990,9,0,124
8829,1711892701962256,9990,9,0,125
8830,1711892701972262,9990,9,0,126
8831,1711892701982266,9991,8,0,127
8832,1711892701992270,9990,9,0,128
8833,1711892702002274,9990,9,0,129
8834,1711892702012278,9990,9,0,130
8835,1711892702022282,9990,9,0,131
8836,1711892702032286,9990,9,0,132
8837,1711892702042289,9990,9,0,133
8838,1711892702052293,9990,9,0,134
8839,1711892702062297,9990,9,0,135
8840,1711892702072304,9990,9,0,136
8841,1711892702082308,9990,9,0,137
8842,1711892702092312,9987,12,0,138
8843,1711892702102316,9990,9,0,139
8844,1711892702112320,9990,9,0,140
8845,1711892702122323,9990,9,0,141
8846,1711892702132327,9990,9,0,142
8847,1711892702142331,9990,9,0,143
8848,1711892702152335,9990,9,0,144
8849,1711892702162339,9990,9,0,145
8850,1711892702172344,9990,9,0,146
8851,1711892702182348,9991,8,0,147
8852,1711892702192352,9990,9,0,148
8853,1711892702202356,9990,9,0,149
8854,1711892702212360,9990,9,0,150
8855,1711892702222364,9990,9,0,151
8856,1711892702232368,9990,9,0,152
8857,1711892702242371,9990,9,0,153
8858,1711892702252375,9990,9,0,154
8859,1711892702262379,9990,9,0,155
8860,1711892702272384,9990,9,0,156
8861,1711892702282388,9991,8,0,157
8862,1711892702292392,9990,9,0,158
8863,1711892702302395,9990,9,0,159
8864,1711892702312399,9990,9,0,160
8865,1711892702322403,9990,9,0,161
8866,1711892702332406,9990,9,0,162
8867,1711892702342410,9990,9,0,163
8868,1711892702352414,9990,9,0,164
8869,1711892702362418,9990,9,0,165
8870,1711892702372423,9990,9,0,166
8871,1711892702382426,9991,8,0,167
8872,1711892702392430,9990,9,0,168
8873,1711892702402434,9990,9,0,169
8874,1711892702412438,9990,9,0,170
8875,1711892702422441,9990,9,0,171
8876,1711892702432445,9990,9,0,172
8877,1711892702442449,9990,9,0,173
8878,1711892702452453,9990,9,0,174
8879,1711892702462457,9990,9,0,175
8880,1711892702472462,9990,9,0,176
8881,1711892702482466,9991,8,0,177
8882,1711892702492469,9990,9,0,178
8883,1711892702502473,9990,9,0,179
8884,1711892702512477,9990,9,0,180
8885,1711892702522480,9990,9,0,181
8886,1711892702532484,9990,9,0,182
8887,1711892702542488,9990,9,0,183
8888,1711892702552492,9990,9,0,184
8889,1711892702562496,9990,9,0,185
8890,1711892702572501,9990,9,0,186
8891,1711892702582505,9991,8,0,187
8892,1711892702592509,9990,9,0,188
8893,1711892702602513,9990,9,0,189
8894,1711892702612517,9990,9,0,190
8895,1711892702622521,9990,9,0,191
8896,1711892702632525,9990,9,0,192
8897,1711892702642529,9991,8,0,193
8898,1711892702652533,9989,10,0,194
8899,1711892702662537,9990,9,0,195
8900,1711892702672542,9990,9,0,196
8901,1711892702682550,9991,8,0,197
8902,1711892702692555,9983,16,0,198
8903,1711892702702559,9990,9,0,199
8904,1711892702712563,9990,9,0,200
8905,1711892702722567,9990,9,0,201
8906,1711892702732571,9990,9,0,202
8907,1711892702742574,9990,9,0,203
8908,1711892702752578,9990,9,0,204
8909,1711892702762582,9990,9,0,205
8910,1711892702772589,9990,9,0,206
8911,1711892702782593,9991,8,0,207
8912,1711892702792597,9990,9,0,208
8913,1711892702802601,9990,9,0,209
8914,1711892702812604,9990,9,0,210
8915,1711892702822608,9990,9,0,211
8916,1711892702832612,9990,9,0,212
8917,1711892702842616,9990,9,0,213
8918,1711892702852620,9990,9,0,214
8919,1711892702862624,9990,9,0,215
8920,1711892702872630,9990,9,0,216
8921,1711892702882634,9991,8,0,217
8922,1711892702892637,9990,9,0,218
8923,1711892702902641,9990,9,0,219
8924,1711892702912645,9990,9,0,220
8925,1711892702922649,9991,8,0,221
8926,1711892702932653,9990,9,0,222
8927,1711892702942657,9990,9,0,223
8928,1711892702952661,9990,9,0,224
8929,1711892702962665,9990,9,0,225
8930,1711892702972670,9990,9,0,226
8931,1711892702982674,9991,8,0,227
8932,1711892702992678,9990,9,0,228
8933,1711892703002682,9990,9,0,229
8934,1711892703012686,9990,9,0,230
8935,1711892703022690,9990,9,0,231
8936,1711892703032694,9990,9,0,232
8937,1711892703042698,9990,9,0,233
8938,1711892703052702,9990,9,0,234
8939,1711892703062705,9990,9,0,235
8940,1711892703072711,9990,9,0,236
8941,1711892703082715,9991,8,0,237
8942,1711892703092718,9990,9,0,238
8943,1711892703102722,9991,9,0,239
8944,1711892703112727,9990,9,0,240
8945,1711892703122731,9990,9,0,241
8946,1711892703132735,9990,9,0,242
8947,1711892703142739,9990,9,0,243
8948,1711892703152744,9991,8,0,244
8949,1711892703162749,9989,10,0,245
8950,1711892703172754,9990,9,0,246
8951,1711892703182758,9991,8,0,247
8952,1711892703192762,9990,9,0,248
8953,1711892703202766,9991,8,0,249
8954,1711892703212769,9991,8,0,250
8955,1711892703222774,9990,9,0,251
8956,1711892703232778,9990,9,0,252
8957,1711892703242781,9991,8,0,253
8958,1711892703252785,9991,8,0,254
8959,1711892703262789,9991,8,0,255
8960,1711892703272794,9991,8,0,0
8961,1711892703282798,9991,8,0,1
8962,1711892703292802,9990,9,0,2
8963,1711892703302806,9991,8,0,3
8964,1711892703312810,9991,8,0,4
8965,1711892703322813,9991,8,0,5
8966,1711892703332817,9990,9,0,6
8967,1711892703342821,9991,8,0,7
8968,1711892703352824,9990,9,0,8
8969,1711892703362828,9991,8,0,9
8970,1711892703372833,9991,8,0,10
8971,1711892703382837,9991,8,0,11
8972,1711892703392841,9990,9,0,12
8973,1711892703402845,9991,8,0,13
8974,1711892703412849,9990,9,0,14
8975,1711892703422852,9991,8,0,15
8976,1711892703432856,9990,9,0,16
8977,1711892703442860,9991,8,0,17
8978,1711892703452864,9991,8,0,18
8979,1711892703462867,9991,8,0,19
8980,1711892703472873,9991,9,0,20
8981,1711892703482877,9991,8,0,21
8982,1711892703492880,9990,9,0,22
8983,1711892703502884,9991,8,0,23
8984,1711892703512888,9991,8,0,24
8985,1711892703522892,9990,9,0,25
8986,1711892703532896,9990,9,0,26
8987,1711892703542899,9990,9,0,27
8988,1711892703552904,9990,9,0,28
8989,1711892703562907,9990,9,0,29
8990,1711892703572913,9990,9,0,30
8991,1711892703582917,9991,8,0,31
8992,1711892703592921,9990,9,0,32
8993,1711892703602925,9990,9,0,33
8994,1711892703612928,9990,9,0,34
8995,1711892703622932,9990,9,0,35
8996,1711892703632936,9989,10,0,36
8997,1711892703642940,9990,9,0,37
8998,1711892703652944,9990,9,0,38
8999,1711892703662948,9990,9,0,39
9000,1711892703672953,9990,9,0,40
9001,1711892703682958,9991,8,0,41
9002,1711892703692961,9990,9,0,42
9003,1711892703702965,9990,9,0,43
9004,1711892703712969,9990,9,0,44
9005,1711892703722973,9990,9,0,45
9006,1711892703732977,9990,9,0,46
9007,1711892703742981,9990,9,0,47
9008,1711892703752985,9990,9,0,48
9009,1711892703762989,9990,9,0,49
9010,1711892703772994,9990,9,0,50
9011,1711892703782998,9991,8,0,51
9012,1711892703793002,9990,9,0,52
9013,1711892703803006,9990,9,0,53
9014,1711892703813010,9990,9,0,54
9015,1711892703823014,9990,9,0,55
9016,1711892703833018,9990,9,0,56
9017,1711892703843021,9990,9,0,57
9018,1711892703853025,9990,9,0,58
9019,1711892703863030,9990,9,0,59
9020,1711892703873035,9990,9,0,60
9021,1711892703883039,9991,8,0,61
9022,1711892703893043,9990,9,0,62
9023,1711892703903047,9990,9,0,63
9024,1711892703913051,9990,9,0,64
9025,1711892703923055,9990,9,0,65
9026,1711892703933058,9990,9,0,66
9027,1711892703943062,9990,9,0,67
9028,1711892703953066,9990,9,0,68
9029,1711892703963070,9990,9,0,69
9030,1711892703973075,9990,9,0,70
9031,1711892703983079,9991,8,0,71
9032,1711892703993083,9990,9,0,72
9033,1711892704003087,9990,9,0,73
9034,1711892704013091,9990,9,0,74
9035,1711892704023095,9990,9,0,75
9036,1711892704033099,9990,9,0,76
9037,1711892704043103,9990,9,0,77
9038,1711892704053107,9990,9,0,78
9039,1711892704063111,9990,9,0,79
9040,1711892704073116,9990,9,0,80
9041,1711892704083120,9991,8,0,81
9042,1711892704093124,9990,9,0,82
9043,1711892704103128,9990,9,0,83
9044,1711892704113132,9991,8,0,84
9045,1711892704123136,9990,9,0,85
9046,1711892704133140,9990,9,0,86
9047,1711892704143144,9990,9,0,87
9048,1711892704153148,9990,9,0,88
9049,1711892704163153,9990,9,0,89
9050,1711892704173157,9990,9,0,90
9051,1711892704183164,9990,9,0,91
9052,1711892704193169,9984,15,0,92
9053,1711892704203173,9990,9,0,93
9054,1711892704213177,9989,10,0,94
9055,1711892704223182,9990,9,0,95
9056,1711892704233185,9990,9,0,96
9057,1711892704243190,9990,9,0,97
9058,1711892704253194,9990,9,0,98
9059,1711892704263197,9990,9,0,99
9060,1711892704273204,9990,9,0,100
9061,1711892704283208,9991,8,0,101
9062,1711892704293212,9990,9,0,102
9063,1711892704303215,9990,9,0,103
9064,1711892704313219,9990,10,0,104
9065,1711892704323223,9990,9,0,105
